row,cid,primera,segunda ,tercera,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
2070,86633882,-7.7,-7.3,-6.7,"N-{2-[5-Chloro-2-(3-prop-2-ynyl-2,3,4,5-tetrahydro-1H-benzo[d]azepin-7-ylamino)-pyrimidin-4-ylamino]-phenyl}-methanesulfonamide","SCHEMBL885743|N-{2-[5-Chloro-2-(3-prop-2-ynyl-2,3,4,5-tetrahydro-1H-benzo[d]azepin-7-ylamino)-pyrimidin-4-ylamino]-phenyl}-methanesulfonamide",497,C24H25ClN6O2S,108,814,4,34,3,8,7,"InChI=1S/C24H25ClN6O2S/c1-3-12-31-13-10-17-8-9-19(15-18(17)11-14-31)27-24-26-16-20(25)23(29-24)28-21-6-4-5-7-22(21)30-34(2,32)33/h1,4-9,15-16,30H,10-14H2,2H3,(H2,26,27,28,29)",CS(=O)(=O)NC1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=CC4=C(CCN(CC4)CC#C)C=C3,KLCXDNVBOBUKLX-UHFFFAOYSA-N,"N-[2-[[5-chloro-2-[(3-prop-2-ynyl-1,2,4,5-tetrahydro-3-benzazepin-7-yl)amino]pyrimidin-4-yl]amino]phenyl]methanesulfonamide",NULL,Patents,1,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2071,86633901,-8,-7.9,-7.2,"2-{5-Chloro-2-[3-([1,4]dioxane-2-carbonyl)-2,3,4,5-tetrahydro-1H-benzo[d]azepin-7-ylamino]-pyrimidin-4-ylamino}-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL886402|2-{5-Chloro-2-[3-([1,4]dioxane-2-carbonyl)-2,3,4,5-tetrahydro-1H-benzo[d]azepin-7-ylamino]-pyrimidin-4-ylamino}-3-fluoro-N-prop-2-ynyl-benzamide",579,C29H28ClFN6O4,118,954,4,41,3,9,7,"InChI=1S/C29H28ClFN6O4/c1-2-10-32-27(38)21-4-3-5-23(31)25(21)35-26-22(30)16-33-29(36-26)34-20-7-6-18-8-11-37(12-9-19(18)15-20)28(39)24-17-40-13-14-41-24/h1,3-7,15-16,24H,8-14,17H2,(H,32,38)(H2,33,34,35,36)",C#CCNC(=O)C1=C(C(=CC=C1)F)NC2=NC(=NC=C2Cl)NC3=CC4=C(CCN(CC4)C(=O)C5COCCO5)C=C3,JHNPYGRYKQFXLW-UHFFFAOYSA-N,"2-[[5-chloro-2-[[3-(1,4-dioxane-2-carbonyl)-1,2,4,5-tetrahydro-3-benzazepin-7-yl]amino]pyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2072,86633968,-6.4,-6.3,-6.2,"2-[5-Chloro-2-(5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-7-ylamino)-pyrimidin-4-ylamino]-N-cyanomethyl-3-methyl-benzamide","SCHEMBL886466|2-[5-Chloro-2-(5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-7-ylamino)-pyrimidin-4-ylamino]-N-cyanomethyl-3-methyl-benzamide",504,C26H26ClN7O2,132,845,4.9,36,4,7,6,"InChI=1S/C26H26ClN7O2/c1-15-5-4-6-17(24(36)29-12-11-28)22(15)33-23-19(27)14-30-25(34-23)31-16-7-8-20-18(13-16)26(2,3)10-9-21(35)32-20/h4-8,13-14H,9-10,12H2,1-3H3,(H,29,36)(H,32,35)(H2,30,31,33,34)",CC1=C(C(=CC=C1)C(=O)NCC#N)NC2=NC(=NC=C2Cl)NC3=CC4=C(C=C3)NC(=O)CCC4(C)C,PMOUAXFOPBBRMK-UHFFFAOYSA-N,"2-[[5-chloro-2-[(5,5-dimethyl-2-oxo-3,4-dihydro-1H-1-benzazepin-7-yl)amino]pyrimidin-4-yl]amino]-N-(cyanomethyl)-3-methylbenzamide",NULL,Patents,1,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2073,86633999,-7.8,-7.8,-7.7,"2-{5-Chloro-2-[5,5-dimethyl-2-oxo-3-(2,2,2-trifluoro-acetylamino)-2,3,4,5-tetrahydro-1H-1-benzazepin-8-ylamino]-pyrimidin-4-ylamino}-3-fluoro-N-prop-2-ynyl-benzamide","2-{5-Chloro-2-[5,5-dimethyl-2-oxo-3-(2,2,2-trifluoro-acetylamino)-2,3,4,5-tetrahydro-1H-1-benzazepin-8-ylamino]-pyrimidin-4-ylamino}-3-fluoro-N-prop-2-ynyl-benzamide|SCHEMBL886612",618,C28H24ClF4N7O3,137,1090,5.6,43,5,11,7,"InChI=1S/C28H24ClF4N7O3/c1-4-10-34-23(41)15-6-5-7-18(30)21(15)39-22-17(29)13-35-26(40-22)36-14-8-9-16-19(11-14)37-24(42)20(12-27(16,2)3)38-25(43)28(31,32)33/h1,5-9,11,13,20H,10,12H2,2-3H3,(H,34,41)(H,37,42)(H,38,43)(H2,35,36,39,40)",CC1(CC(C(=O)NC2=C1C=CC(=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl)NC(=O)C(F)(F)F)C,SLOASFUBSYNULW-UHFFFAOYSA-N,"2-[[5-chloro-2-[[5,5-dimethyl-2-oxo-3-[(2,2,2-trifluoroacetyl)amino]-3,4-dihydro-1H-1-benzazepin-8-yl]amino]pyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,"ECI Group, LCSB, University of Luxembourg|Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
2074,86634003,-7.4,-7,-7,"2-[2-(3-Acetylamino-5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-1-benzazepin-8-ylamino)-5-chloro-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL886615|2-[2-(3-Acetylamino-5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-1-benzazepin-8-ylamino)-5-chloro-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide",564,C28H27ClFN7O3,137,990,4.4,40,5,8,7,"InChI=1S/C28H27ClFN7O3/c1-5-11-31-25(39)17-7-6-8-20(30)23(17)36-24-19(29)14-32-27(37-24)34-16-9-10-18-21(12-16)35-26(40)22(33-15(2)38)13-28(18,3)4/h1,6-10,12,14,22H,11,13H2,2-4H3,(H,31,39)(H,33,38)(H,35,40)(H2,32,34,36,37)",CC(=O)NC1CC(C2=C(C=C(C=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl)NC1=O)(C)C,NASROVICADEIDH-UHFFFAOYSA-N,"2-[[2-[(3-acetamido-5,5-dimethyl-2-oxo-3,4-dihydro-1H-1-benzazepin-8-yl)amino]-5-chloropyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2075,86634006,-8,-7.8,-7.5,"Pyrrolidine-1-carboxylic acid {8-[5-chloro-4-(2-fluoro-6-prop-2-ynylcarbamoyl-phenylamino)-pyrimidin-2-ylamino]-5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-1-benzazepin-3-yl}-amide","SCHEMBL2062028|Pyrrolidine-1-carboxylic acid {8-[5-chloro-4-(2-fluoro-6-prop-2-ynylcarbamoyl-phenylamino)-pyrimidin-2-ylamino]-5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-1-benzazepin-3-yl}-amide",619.1,C31H32ClFN8O3,140,1100,4.9,44,5,8,7,"InChI=1S/C31H32ClFN8O3/c1-4-12-34-27(42)19-8-7-9-22(33)25(19)39-26-21(32)17-35-29(40-26)36-18-10-11-20-23(15-18)37-28(43)24(16-31(20,2)3)38-30(44)41-13-5-6-14-41/h1,7-11,15,17,24H,5-6,12-14,16H2,2-3H3,(H,34,42)(H,37,43)(H,38,44)(H2,35,36,39,40)",CC1(CC(C(=O)NC2=C1C=CC(=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl)NC(=O)N5CCCC5)C,QCNGQXAYKLELHE-UHFFFAOYSA-N,"N-[8-[[5-chloro-4-[2-fluoro-6-(prop-2-ynylcarbamoyl)anilino]pyrimidin-2-yl]amino]-5,5-dimethyl-2-oxo-3,4-dihydro-1H-1-benzazepin-3-yl]pyrrolidine-1-carboxamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2076,86634007,-7.7,-7.7,-7.7,"2-{5-Chloro-2-[4-oxo-1-(2,2,2-trifluoro-acetyl)-1,2,3,4,5,6-hexahydro-benzo[b][1,5]diazocin-8-ylamino]-pyrimidin-4-ylamino}-N-methyl-benzamide","2-{5-Chloro-2-[4-oxo-1-(2,2,2-trifluoro-acetyl)-1,2,3,4,5,6-hexahydro-benzo[b][1,5]diazocin-8-ylamino]-pyrimidin-4-ylamino}-N-methyl-benzamide|SCHEMBL886029",547.9,C24H21ClF3N7O3,128,867,3.7,38,4,10,5,"InChI=1S/C24H21ClF3N7O3/c1-29-21(37)15-4-2-3-5-17(15)33-20-16(25)12-31-23(34-20)32-14-6-7-18-13(10-14)11-30-19(36)8-9-35(18)22(38)24(26,27)28/h2-7,10,12H,8-9,11H2,1H3,(H,29,37)(H,30,36)(H2,31,32,33,34)",CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=CC4=C(C=C3)N(CCC(=O)NC4)C(=O)C(F)(F)F,RGNNBTNNWHKPJO-UHFFFAOYSA-N,"2-[[5-chloro-2-[[4-oxo-1-(2,2,2-trifluoroacetyl)-2,3,5,6-tetrahydro-1,5-benzodiazocin-8-yl]amino]pyrimidin-4-yl]amino]-N-methylbenzamide",NULL,Classification|Patents,2,NULL,20150202,"ECI Group, LCSB, University of Luxembourg|Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
2077,86634009,-7.7,-7.4,-7,"2-{5-Chloro-2-[4-oxo-1-(2,2,2-trifluoro-acetyl)-1,2,3,4,5,6-hexahydro-benzo[b][1,5]diazocin-8-ylamino]-pyrimidin-4-ylamino}-N-methyl-benzenesulfonamide","2-{5-Chloro-2-[4-oxo-1-(2,2,2-trifluoro-acetyl)-1,2,3,4,5,6-hexahydro-benzo[b][1,5]diazocin-8-ylamino]-pyrimidin-4-ylamino}-N-methyl-benzenesulfonamide|SCHEMBL885781",584,C23H21ClF3N7O4S,154,986,3.4,39,4,12,6,"InChI=1S/C23H21ClF3N7O4S/c1-28-39(37,38)18-5-3-2-4-16(18)32-20-15(24)12-30-22(33-20)31-14-6-7-17-13(10-14)11-29-19(35)8-9-34(17)21(36)23(25,26)27/h2-7,10,12,28H,8-9,11H2,1H3,(H,29,35)(H2,30,31,32,33)",CNS(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=CC4=C(C=C3)N(CCC(=O)NC4)C(=O)C(F)(F)F,VXKALRVNBZJFGS-UHFFFAOYSA-N,"2-[[5-chloro-2-[[4-oxo-1-(2,2,2-trifluoroacetyl)-2,3,5,6-tetrahydro-1,5-benzodiazocin-8-yl]amino]pyrimidin-4-yl]amino]-N-methylbenzenesulfonamide",NULL,Classification|Patents,2,NULL,20150202,"ECI Group, LCSB, University of Luxembourg|Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
2078,86634030,-7.7,-7.6,-7.4,"2-[5-Chloro-2-(2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-8-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL886714|2-[5-Chloro-2-(2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-8-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide",478.9,C24H20ClFN6O2,108,778,4.1,34,4,7,6,"InChI=1S/C24H20ClFN6O2/c1-2-11-27-23(34)16-6-4-7-18(26)21(16)31-22-17(25)13-28-24(32-22)29-15-10-9-14-5-3-8-20(33)30-19(14)12-15/h1,4,6-7,9-10,12-13H,3,5,8,11H2,(H,27,34)(H,30,33)(H2,28,29,31,32)",C#CCNC(=O)C1=C(C(=CC=C1)F)NC2=NC(=NC=C2Cl)NC3=CC4=C(CCCC(=O)N4)C=C3,BVFPCTNDHRUQJW-UHFFFAOYSA-N,"2-[[5-chloro-2-[(2-oxo-1,3,4,5-tetrahydro-1-benzazepin-8-yl)amino]pyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2079,86634031,-6.6,-6.5,-6.5,"2-[5-Chloro-2-(1-ethyl-5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-8-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL886722|2-[5-Chloro-2-(1-ethyl-5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-8-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide",535,C28H28ClFN6O2,99.2,896,5.6,38,3,7,7,"InChI=1S/C28H28ClFN6O2/c1-5-14-31-26(38)18-8-7-9-21(30)24(18)34-25-20(29)16-32-27(35-25)33-17-10-11-19-22(15-17)36(6-2)23(37)12-13-28(19,3)4/h1,7-11,15-16H,6,12-14H2,2-4H3,(H,31,38)(H2,32,33,34,35)",CCN1C(=O)CCC(C2=C1C=C(C=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl)(C)C,RLDGTCZVWKJGGM-UHFFFAOYSA-N,"2-[[5-chloro-2-[(1-ethyl-5,5-dimethyl-2-oxo-3,4-dihydro-1-benzazepin-8-yl)amino]pyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2080,86634032,-7.9,-7.7,-7.5,"2-[5-Chloro-2-(5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-8-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL886065|2-[5-Chloro-2-(5,5-dimethyl-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepin-8-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide",507,C26H24ClFN6O2,108,850,5,36,4,7,6,"InChI=1S/C26H24ClFN6O2/c1-4-12-29-24(36)16-6-5-7-19(28)22(16)33-23-18(27)14-30-25(34-23)31-15-8-9-17-20(13-15)32-21(35)10-11-26(17,2)3/h1,5-9,13-14H,10-12H2,2-3H3,(H,29,36)(H,32,35)(H2,30,31,33,34)",CC1(CCC(=O)NC2=C1C=CC(=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl)C,PBJMXQGQWGLXGU-UHFFFAOYSA-N,"2-[[5-chloro-2-[(5,5-dimethyl-2-oxo-3,4-dihydro-1H-1-benzazepin-8-yl)amino]pyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2081,86634033,-7,-7,-6.8,"2-[5-Chloro-2-(9-ethyl-6,7,8,9-tetrahydro-5-oxa-9-aza-benzocyclohepten-3-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL884909|2-[5-Chloro-2-(9-ethyl-6,7,8,9-tetrahydro-5-oxa-9-aza-benzocyclohepten-3-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide",494.9,C25H24ClFN6O2,91.4,753,5.2,35,3,8,7,"InChI=1S/C25H24ClFN6O2/c1-3-11-28-24(34)17-7-5-8-19(27)22(17)31-23-18(26)15-29-25(32-23)30-16-9-10-20-21(14-16)35-13-6-12-33(20)4-2/h1,5,7-10,14-15H,4,6,11-13H2,2H3,(H,28,34)(H2,29,30,31,32)",CCN1CCCOC2=C1C=CC(=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl,HACUXFUKVUIYDY-UHFFFAOYSA-N,"2-[[5-chloro-2-[(5-ethyl-3,4-dihydro-2H-1,5-benzoxazepin-8-yl)amino]pyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2082,86634040,-7.2,-7.1,-7,"3-[5-Chloro-4-(2-fluoro-6-prop-2-ynylcarbamoyl-phenylamino)-pyrimidin-2-ylamino]-7,8-dihydro-6H-5-oxa-9-aza-benzocycloheptene-9-carboxylic acid methyl ester","SCHEMBL884973|3-[5-Chloro-4-(2-fluoro-6-prop-2-ynylcarbamoyl-phenylamino)-pyrimidin-2-ylamino]-7,8-dihydro-6H-5-oxa-9-aza-benzocycloheptene-9-carboxylic acid methyl ester",524.9,C25H22ClFN6O4,118,845,4.5,37,3,9,7,"InChI=1S/C25H22ClFN6O4/c1-3-10-28-23(34)16-6-4-7-18(27)21(16)31-22-17(26)14-29-24(32-22)30-15-8-9-19-20(13-15)37-12-5-11-33(19)25(35)36-2/h1,4,6-9,13-14H,5,10-12H2,2H3,(H,28,34)(H2,29,30,31,32)",COC(=O)N1CCCOC2=C1C=CC(=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl,OUVCHGCQDRCYLH-UHFFFAOYSA-N,"methyl 8-[[5-chloro-4-[2-fluoro-6-(prop-2-ynylcarbamoyl)anilino]pyrimidin-2-yl]amino]-3,4-dihydro-2H-1,5-benzoxazepine-5-carboxylate",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2083,86634067,-7.4,-7.4,-7.4,"2-[2-(9-Acetyl-6,7,8,9-tetrahydro-5-oxa-9-aza-benzocyclohepten-3-ylamino)-5-chloro-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL885323|2-[2-(9-Acetyl-6,7,8,9-tetrahydro-5-oxa-9-aza-benzocyclohepten-3-ylamino)-5-chloro-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide",508.9,C25H22ClFN6O3,109,827,4.1,36,3,8,6,"InChI=1S/C25H22ClFN6O3/c1-3-10-28-24(35)17-6-4-7-19(27)22(17)31-23-18(26)14-29-25(32-23)30-16-8-9-20-21(13-16)36-12-5-11-33(20)15(2)34/h1,4,6-9,13-14H,5,10-12H2,2H3,(H,28,35)(H2,29,30,31,32)",CC(=O)N1CCCOC2=C1C=CC(=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl,KXOMXXDZIRTXNB-UHFFFAOYSA-N,"2-[[2-[(5-acetyl-3,4-dihydro-2H-1,5-benzoxazepin-8-yl)amino]-5-chloropyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2084,86634069,-6.9,-6.8,-6.7,"2-[5-Chloro-2-(2-oxo-2,3,4,5-tetrahydro-1H-1-benzazepin-8-ylamino)-pyrimidin-4-ylamino]-3,5-difluoro-N-prop-2-ynyl-benzamide","SCHEMBL886489|2-[5-Chloro-2-(2-oxo-2,3,4,5-tetrahydro-1H-1-benzazepin-8-ylamino)-pyrimidin-4-ylamino]-3,5-difluoro-N-prop-2-ynyl-benzamide",496.9,C24H19ClF2N6O2,108,812,4.2,35,4,8,6,"InChI=1S/C24H19ClF2N6O2/c1-2-8-28-23(35)16-9-14(26)10-18(27)21(16)32-22-17(25)12-29-24(33-22)30-15-7-6-13-4-3-5-20(34)31-19(13)11-15/h1,6-7,9-12H,3-5,8H2,(H,28,35)(H,31,34)(H2,29,30,32,33)",C#CCNC(=O)C1=C(C(=CC(=C1)F)F)NC2=NC(=NC=C2Cl)NC3=CC4=C(CCCC(=O)N4)C=C3,RTKAAVOCTVUSOJ-UHFFFAOYSA-N,"2-[[5-chloro-2-[(2-oxo-1,3,4,5-tetrahydro-1-benzazepin-8-yl)amino]pyrimidin-4-yl]amino]-3,5-difluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2085,86634083,-6.8,-6.5,-6.5,"2-[5-chloro-2-(5-methyl-6-oxo-5,6,8,9-tetrahydro-7-oxa-5-aza-benzocyclohepten-2-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide","SCHEMBL2060240|2-[5-chloro-2-(5-methyl-6-oxo-5,6,8,9-tetrahydro-7-oxa-5-aza-benzocyclohepten-2-ylamino)-pyrimidin-4-ylamino]-3-fluoro-N-prop-2-ynyl-benzamide",494.9,C24H20ClFN6O3,109,811,4.4,35,3,8,6,"InChI=1S/C24H20ClFN6O3/c1-3-10-27-22(33)16-5-4-6-18(26)20(16)30-21-17(25)13-28-23(31-21)29-15-7-8-19-14(12-15)9-11-35-24(34)32(19)2/h1,4-8,12-13H,9-11H2,2H3,(H,27,33)(H2,28,29,30,31)",CN1C2=C(CCOC1=O)C=C(C=C2)NC3=NC=C(C(=N3)NC4=C(C=CC=C4F)C(=O)NCC#C)Cl,YEKIRKFZVPDSFX-UHFFFAOYSA-N,"2-[[5-chloro-2-[(1-methyl-2-oxo-4,5-dihydro-3,1-benzoxazepin-7-yl)amino]pyrimidin-4-yl]amino]-3-fluoro-N-prop-2-ynylbenzamide",NULL,Classification|Patents,2,NULL,20150202,Google Patents|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
2086,86634610,-8.5,-7.7,-7.5,"7-(1,4'-Bipiperidin-1'-yl)-5-chloro-1-(2,6-difluorophenyl)-3,4-dihydropyrimido[4,5-d]pyrimidin","7-(1,4'-bipiperidin-1'-yl)-5-chloro-1-(2,6-difluorophenyl)-3,4-dihydropyrimido[4,5-d]pyrimidin",448.9,C22H27ClF2N6,47.5,578,4.5,31,1,8,3,"InChI=1S/C22H27ClF2N6/c23-20-16-13-26-14-31(19-17(24)5-4-6-18(19)25)21(16)28-22(27-20)30-11-7-15(8-12-30)29-9-2-1-3-10-29/h4-6,15,26H,1-3,7-14H2",C1CCN(CC1)C2CCN(CC2)C3=NC4=C(CNCN4C5=C(C=CC=C5F)F)C(=N3)Cl,WQPJQXIDEWODPH-UHFFFAOYSA-N,"4-chloro-8-(2,6-difluorophenyl)-2-(4-piperidin-1-ylpiperidin-1-yl)-6,7-dihydro-5H-pyrimido[4,5-d]pyrimidine",NULL,Classification|Patents,2,NULL,20150202,NextMove Software|PATENTSCOPE (WIPO),Curation Efforts|Governmental Organizations|Research and Development,NULL
2087,86636174,-8.5,-8.1,-7.8,"Tert-butyl 4-[2-[(6-chloro-2,4,8,22-tetrazatetracyclo[14.3.1.13,7.19,13]docosa-1(19),3,5,7(22),9(21),10,12,16(20),17-nonaen-12-yl)amino]-2-oxoethyl]piperazine-1-carboxylate",NULL,564.1,C29H34ClN7O3,112,865,4.8,40,3,8,5,"InChI=1S/C29H34ClN7O3/c1-29(2,3)40-28(39)37-13-11-36(12-14-37)18-25(38)34-24-10-9-22-16-20(24)8-7-19-5-4-6-21(15-19)33-27-31-17-23(30)26(32-22)35-27/h4-6,9-10,15-17H,7-8,11-14,18H2,1-3H3,(H,34,38)(H2,31,32,33,35)",CC(C)(C)OC(=O)N1CCN(CC1)CC(=O)NC2=C3CCC4=CC(=CC=C4)NC5=NC=C(C(=N5)NC(=C3)C=C2)Cl,MPMKTLKFMWIZCB-UHFFFAOYSA-N,"tert-butyl 4-[2-[(6-chloro-2,4,8,22-tetrazatetracyclo[14.3.1.13,7.19,13]docosa-1(19),3,5,7(22),9(21),10,12,16(20),17-nonaen-12-yl)amino]-2-oxoethyl]piperazine-1-carboxylate",NULL,Patents,1,NULL,20150202,"ECI Group, LCSB, University of Luxembourg|Google Patents|NextMove Software|PATENTSCOPE (WIPO)",Curation Efforts|Governmental Organizations|Research and Development,NULL
2088,86636238,-9.2,-9.1,-8.7,"2-[1-(2-amino-1,3-thiazole-4-carbonyl)piperidin-4-yl]-N-(6-chloro-2,4,8,18,22-pentazatetracyclo[14.3.1.13,7.19,13]docosa-1(19),3,5,7(22),9(21),10,12,16(20),17-nonaen-12-yl)acetamide",SCHEMBL4370998,590.1,C28H28ClN9O2S,179,912,3.8,41,4,10,4,"InChI=1S/C28H28ClN9O2S/c29-21-14-32-28-34-20-9-17(12-31-13-20)1-2-18-11-19(33-25(21)37-28)3-4-22(18)35-24(39)10-16-5-7-38(8-6-16)26(40)23-15-41-27(30)36-23/h3-4,9,11-16H,1-2,5-8,10H2,(H2,30,36)(H,35,39)(H2,32,33,34,37)",C1CN(CCC1CC(=O)NC2=C3CCC4=CC(=CN=C4)NC5=NC=C(C(=N5)NC(=C3)C=C2)Cl)C(=O)C6=CSC(=N6)N,GWYRJHNAOOMDPZ-UHFFFAOYSA-N,"2-[1-(2-amino-1,3-thiazole-4-carbonyl)piperidin-4-yl]-N-(6-chloro-2,4,8,18,22-pentazatetracyclo[14.3.1.13,7.19,13]docosa-1(19),3,5,7(22),9(21),10,12,16(20),17-nonaen-12-yl)acetamide",NULL,Patents,1,NULL,20150202,"ECI Group, LCSB, University of Luxembourg|Google Patents|IBM|NextMove Software|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
